CTUID,cisr_dim1,cisr_dim2,cisr_dim3,cisr_score,cisr_quintile,cisv_dim1,cisv_dim2,cisv_dim3,cisv_dim4,cisv_score,cisv_quintile
5350187.00,1.0012,0.6189,0.0981,0.5727,4.6667,0.2594,-0.2572,-0.4408,-0.9249,-0.3409,2.0
5350188.00,1.2261,0.4792,-0.5078,0.3992,4.5,0.2443,0.4207,-0.8711,-0.5489,-0.1888,2.5
5350189.00,0.5251,-0.3072,-0.4433,-0.0751,2.4286,1.385,0.5508,-0.3603,0.0857,0.4153,4.1429
5350190.01,0.7986,-0.6878,0.0229,0.0446,3.0,2.4229,-0.2349,-0.2396,0.9066,0.7138,4.3333
5350190.02,0.4679,-0.8616,-0.4265,-0.2734,2.3333,1.2041,0.4049,0.0619,0.5789,0.5624,3.8333
5350191.00,0.7882,0.0208,-0.1198,0.2297,3.625,0.5561,-0.2947,-0.3585,-0.1842,-0.0703,3.0
5350192.00,0.3402,-0.6995,-0.6652,-0.3415,2.0,1.2968,1.2088,0.438,0.1342,0.7695,5.0
5350193.00,1.0661,0.3939,0.3184,0.5928,4.0,1.2337,-0.3775,-0.1803,-1.105,-0.1073,2.2
5350194.01,0.1229,-2.186,0.0723,-0.6636,1.0,4.2563,0.2879,0.5892,1.4301,1.6409,5.0
5350194.02,0.5921,-1.6194,-0.2644,-0.4306,1.5,3.7418,0.2722,0.1105,1.4112,1.3839,5.0
5350194.03,0.7108,-1.6562,-0.7836,-0.5763,1.0,3.2107,1.5614,-0.4425,1.2666,1.3991,5.0
5350194.04,0.9818,-0.7353,0.6526,0.2997,4.0,2.3101,0.0902,-0.7857,0.8956,0.6276,4.6667
5350195.01,2.3295,0.98,0.5563,1.2886,5.0,0.6617,-0.4188,-0.907,-2.0645,-0.6821,1.4286
5350195.02,1.9658,0.9197,0.7548,1.2134,5.0,0.3655,-0.2055,-1.2329,-1.3864,-0.6148,1.5
5350196.01,2.3786,1.0852,0.2759,1.2466,5.0,0.8946,-0.1252,-1.1744,-1.9449,-0.5875,1.75
5350196.02,2.4373,0.9339,0.2284,1.1999,4.8182,0.5574,-0.1919,-1.1671,-1.6495,-0.6128,1.6364
5350200.01,0.6196,-1.1601,-0.3321,-0.2909,2.25,1.9362,0.6623,-0.3372,1.1289,0.8475,4.75
5350200.02,0.7309,-1.6546,-1.0131,-0.6456,1.0,1.6705,0.2133,0.3639,1.6662,0.9784,5.0
5350201.00,0.9106,-0.7785,0.0041,0.0454,3.375,1.0497,0.2815,-0.5783,0.3985,0.2879,3.75
5350202.00,1.0915,0.2182,-0.3021,0.3359,3.6667,0.216,-0.2363,-0.4972,-0.4167,-0.2335,2.3333
5350203.00,0.7911,-0.2668,0.1606,0.2283,3.6667,0.579,-0.5572,-0.354,0.1092,-0.0557,2.8333
5350204.00,1.0106,-0.4445,-0.4769,0.0297,3.125,0.5468,0.4006,-0.4862,0.1872,0.1621,3.625
5350205.00,,,,,,,,,,,
5350206.01,1.0612,-0.5136,0.0366,0.1947,3.625,0.7122,-0.2178,-0.663,0.4556,0.0718,3.375
5350206.02,0.8125,-0.6046,0.1696,0.1258,3.4545,0.7965,-0.2877,-0.2307,0.1596,0.1094,3.5455
5350207.00,0.5462,-0.531,0.0532,0.0228,3.0,0.7312,-0.5804,-0.2958,0.3358,0.0477,3.2
5350208.00,0.3713,-1.4312,0.0187,-0.3471,2.5,1.8432,0.653,0.4187,0.6794,0.8986,4.5
5350209.00,0.5256,-0.4654,-0.5458,-0.1618,2.6667,0.8245,0.9823,-0.1688,-0.2423,0.3489,4.0
5350210.01,0.8066,0.696,0.9511,0.8179,4.6667,0.5704,-0.7617,-0.4764,-0.9777,-0.4113,1.6667
5350210.03,1.129,-1.0711,2.1862,0.748,5.0,1.8832,-1.4808,-1.5744,2.0395,0.2169,4.0
5350210.04,1.1168,-0.2011,-0.0564,0.2865,3.5,1.4182,0.4822,-1.6351,1.0957,0.3403,4.0
5350211.00,0.6504,0.334,-0.1894,0.265,3.75,0.3857,-0.114,-0.2867,-0.4879,-0.1257,2.6667
5350212.00,0.8148,0.4955,-0.1938,0.3722,4.0,0.1314,-0.0572,-0.3881,-0.5526,-0.2166,2.2727
5350213.01,1.3113,0.8775,-0.0631,0.7086,4.4,0.3853,-0.0704,-0.8885,-1.1333,-0.4267,1.8
5350213.02,0.8745,-0.2375,0.978,0.5383,4.6667,1.54,-0.423,-1.0898,0.6318,0.1648,3.3333
5350214.00,0.988,-0.1546,1.1522,0.6619,4.8,0.9199,-0.6786,-0.9891,0.4,-0.0869,3.0
5350215.00,0.8489,0.2222,-0.061,0.3367,4.0,0.5287,0.1258,-0.6263,-0.503,-0.1187,2.5455
5350216.00,2.0513,1.334,0.1381,1.1745,4.7778,0.4063,-0.1626,-1.0979,-1.908,-0.6905,1.4444
5350217.00,0.7751,-1.164,-0.2448,-0.2112,2.3,1.2412,-0.2623,-0.0697,0.4377,0.3367,4.3
5350218.00,2.4415,1.4871,0.501,1.4766,5.0,0.3847,-0.1715,-1.3083,-2.1966,-0.8229,1.25
5350219.00,1.66,0.812,-0.041,0.8103,4.4286,0.5809,-0.0231,-0.6318,-1.2546,-0.3322,2.0
5350220.00,1.0001,0.5667,-0.3716,0.3984,3.7143,0.4805,0.0619,-0.7302,-0.597,-0.1962,2.7143
5350221.01,1.5688,1.0459,-0.3141,0.7669,4.2222,0.437,0.32,-1.1866,-1.0267,-0.3641,2.4444
5350221.02,0.867,-0.4495,0.0933,0.1703,3.6,1.6121,-0.0754,-0.5818,0.351,0.3265,3.8
5350222.01,1.2349,0.5772,0.1904,0.6675,4.5,0.7063,-0.1256,-0.7654,-0.7032,-0.222,2.375
5350222.02,1.5288,0.4302,0.2693,0.7428,3.875,1.1416,0.1217,-0.6901,-1.0975,-0.1311,2.5
5350223.01,1.6909,1.1529,-0.102,0.9139,5.0,0.2688,-0.0498,-0.9322,-1.7,-0.6033,1.3333
5350223.02,1.7688,1.2807,0.5316,1.1937,5.0,0.2028,-0.491,-0.9803,-1.8744,-0.7857,1.2
5350224.00,1.9274,1.5834,1.0479,1.5196,5.0,0.3489,-0.4054,-1.1649,-2.4604,-0.9204,1.0
5350225.01,1.2725,0.1995,-0.4348,0.3457,3.7143,1.3259,0.7124,-1.2205,0.14,0.2394,3.5714
5350225.02,1.0745,-1.5651,0.6336,0.0477,3.0,2.7662,-0.2955,-0.9649,1.8681,0.8435,5.0
5350226.00,2.4314,1.6352,0.6394,1.5687,5.0,0.2529,-0.5022,-1.2381,-2.2192,-0.9266,1.0
5350227.00,2.5241,1.6585,0.4033,1.5286,5.0,0.2444,-0.2936,-1.4169,-2.3767,-0.9607,1.0
5350228.00,2.3064,1.1732,0.518,1.3325,4.75,0.6182,0.1477,-1.4434,-1.5673,-0.5612,2.25
5350229.00,2.6255,1.6204,0.9899,1.7453,5.0,0.3211,-0.3764,-1.2523,-2.5923,-0.975,1.0
5350230.01,1.774,1.0929,0.6202,1.1624,4.6667,0.7568,-0.0663,-1.128,-1.6199,-0.5143,2.0
5350230.02,0.9429,0.3994,-0.3595,0.3276,3.625,0.9071,0.5063,-0.7143,-0.6741,0.0063,3.25
5350231.00,2.1013,0.8554,0.1835,1.0467,4.5,0.6961,-0.0807,-1.0221,-1.8176,-0.5561,1.8
5350232.00,2.3195,1.5946,0.2938,1.4026,5.0,0.5125,-0.2933,-0.9811,-2.6414,-0.8508,1.0
5350233.00,1.7916,1.2,0.0694,1.0204,4.8,0.4454,-0.2378,-0.9125,-1.5245,-0.5573,1.6
5350234.00,1.1571,0.5661,-0.0243,0.5663,4.25,0.45,-0.2245,-0.2943,-0.9967,-0.2664,2.125
5350235.01,0.9119,0.9838,-0.1397,0.5854,4.4,0.0937,-0.2022,-0.6249,-0.834,-0.3918,1.8
5350235.02,0.8333,0.7681,-0.5509,0.3502,4.0,0.4566,0.2772,-0.695,-0.5649,-0.1315,2.6667
5350236.01,0.8292,0.3234,-0.4269,0.2419,3.625,0.9498,0.1695,-0.5293,-0.1474,0.1107,3.5
5350236.02,1.0201,0.8395,-0.4075,0.484,4.1818,0.3838,0.168,-0.6115,-0.7806,-0.2101,2.4545
5350237.01,0.6317,-0.1202,-0.3567,0.0516,3.125,1.6547,0.3227,-0.1475,-0.154,0.419,3.875
5350237.02,0.7614,0.3302,-0.3447,0.2489,4.0,0.6798,0.1567,-0.3001,-0.7889,-0.0632,3.0
5350237.03,0.6608,-0.4703,-0.6172,-0.1422,2.5,1.3592,0.9925,-0.6871,0.2574,0.4805,4.0
5350238.01,1.2661,1.0636,-0.2162,0.7045,4.5,0.0964,-0.1418,-0.87,-1.1941,-0.5274,1.8333
5350238.02,0.6973,0.3541,-0.2185,0.2776,3.5,0.9319,0.0563,-0.3292,-0.5482,0.0277,2.8333
5350239.00,0.6197,-0.004,-0.1847,0.1437,3.2857,1.0828,0.3181,-0.402,-0.4223,0.1441,2.8571
5350240.01,1.4071,1.0406,-0.301,0.7156,4.5,0.0471,0.2877,-0.8344,-1.248,-0.4369,1.5
5350240.02,1.0427,0.2467,-0.7495,0.18,3.5556,0.8859,1.3299,-0.9609,-0.5028,0.188,3.5556
5350241.00,0.7633,0.632,-0.1402,0.4184,4.4,0.3944,-0.1045,-0.3745,-1.0152,-0.275,2.2
5350242.00,0.1833,-0.6237,-0.3421,-0.2608,2.3333,1.3936,0.6173,0.688,-0.4145,0.5711,4.0
5350243.01,0.0204,-0.6412,-0.5405,-0.3871,1.6667,2.7796,0.9487,0.211,0.6499,1.1473,5.0
5350243.02,0.2389,-0.166,-0.5682,-0.1651,2.5714,1.4727,0.359,0.3486,-0.5793,0.4002,4.2857
5350244.01,0.2991,0.1674,-0.3896,0.0256,3.1667,0.8569,0.0826,-0.0496,-0.5544,0.0839,3.3333
5350244.02,0.0163,-1.0883,-0.3726,-0.4815,1.8,2.2463,0.4683,1.0921,0.0781,0.9712,4.8
5350245.00,0.1359,-0.0584,-0.3724,-0.0983,2.8333,1.0737,0.1094,0.1525,-0.4956,0.21,3.4167
5350246.00,0.5383,0.0648,-0.469,0.0447,3.2857,0.7057,0.2355,-0.1789,-0.3866,0.0939,3.4286
5350247.01,0.006,0.2178,1.2256,0.4832,4.4444,1.7159,-0.3635,-0.12,-0.7999,0.1081,3.2222
5350247.02,0.2999,0.1898,-0.1804,0.1031,3.3636,1.061,-0.1416,0.0834,-0.6642,0.0846,3.4545
5350248.02,-0.0165,-1.0625,-0.4774,-0.5188,1.8333,2.1665,0.6629,1.8075,-0.2568,1.095,5.0
5350248.03,-0.062,0.1656,0.1177,0.0738,3.2,1.3421,-0.7588,0.2925,-0.8488,0.0068,3.2
5350248.04,0.1349,0.032,0.9097,0.3589,4.0,1.7053,-0.4124,0.1629,-0.7463,0.1774,3.8571
5350248.05,0.0111,0.0655,0.0693,0.0486,3.1111,1.5053,0.0428,0.1271,-0.7995,0.2189,3.7778
5350249.01,-0.1739,0.6964,0.0278,0.1834,3.5556,1.4908,0.284,0.3675,-1.3748,0.1919,4.0
5350249.03,-0.1629,0.071,0.5148,0.141,3.2222,1.6243,-0.3564,0.6038,-0.9999,0.2179,4.0
5350249.04,0.0399,-0.0364,0.386,0.1298,3.4286,1.7697,-0.1248,0.5402,-1.3986,0.1966,3.8571
5350249.05,0.0655,-1.2766,0.3118,-0.2998,2.25,3.5103,0.0331,0.6368,0.5927,1.1932,4.75
5350250.01,0.2115,-0.1367,-0.1205,-0.0152,2.875,1.7483,-0.1653,0.572,-0.5923,0.3906,3.875
5350250.02,0.0887,-0.0608,-0.1853,-0.0525,2.7143,1.1805,0.0217,0.2558,-0.4896,0.2421,4.0
5350250.04,-0.1786,-0.802,0.9303,-0.0168,3.3333,3.3786,-0.2056,0.1645,0.9027,1.0601,5.0
5350250.05,-0.621,-1.2727,0.6819,-0.4039,2.0,4.2117,0.2694,0.8895,0.9682,1.5847,5.0
5350260.01,0.2689,-0.2666,-0.1637,-0.0538,2.8333,2.6335,0.3486,0.2192,0.0108,0.803,5.0
5350260.04,0.2995,-2.0077,-0.0438,-0.584,1.3333,4.2421,0.5467,0.3112,1.4925,1.6481,5.0
5350260.05,-0.06,-2.3528,-0.0225,-0.8117,1.3333,3.7481,0.8819,1.0859,1.3315,1.7619,5.0
5350260.06,0.6279,-0.7375,0.897,0.2625,3.5,2.2875,-0.432,-0.2921,0.2509,0.4536,4.0
5350260.07,0.9582,0.2652,-0.5355,0.2293,3.5,2.06,1.3642,-1.0471,0.3831,0.69,5.0
5350261.00,0.5102,-0.3232,-0.7573,-0.1901,2.75,1.7441,1.4584,-0.3018,-0.1883,0.6781,3.75
5350262.01,0.9431,-0.7666,-0.3705,-0.0647,2.8333,1.8699,0.3891,-0.5861,0.6562,0.5823,4.5
5350262.02,0.897,-0.0133,-0.3178,0.1886,3.5,1.1347,0.0243,-0.3775,-0.3742,0.1018,3.125
5350263.02,1.4272,0.3743,-0.3279,0.4912,4.3333,0.7055,0.302,-0.9387,-0.3175,-0.0622,3.0
5350263.03,1.0419,-0.4068,-0.1548,0.1601,3.2,1.5679,0.2401,-0.6568,-0.0073,0.286,3.6
5350263.04,1.2744,-0.4076,-0.1997,0.2224,3.6667,2.1168,1.1513,-1.5743,0.8737,0.6419,4.6667
5350264.00,2.5503,1.7507,0.2124,1.5045,5.0,1.4079,-0.1657,-1.0376,-2.5867,-0.5955,1.0
5350265.00,2.4543,1.1897,1.4064,1.6835,5.0,0.9238,-0.3231,-1.3918,-2.1264,-0.7294,1.2857
5350266.00,2.325,1.421,0.9971,1.581,5.0,1.3829,-0.1346,-1.0977,-2.4939,-0.5858,1.25
5350267.00,2.5894,1.2114,0.4533,1.418,5.0,1.7085,-0.1205,-0.9254,-2.4882,-0.4564,1.6364
5350268.00,1.7812,0.6123,-0.1631,0.7435,4.3333,1.3761,0.2793,-0.9654,-1.2559,-0.1414,2.6667
5350269.01,0.6262,-1.2742,0.0858,-0.1874,2.6,2.7359,0.3203,-0.5442,1.4302,0.9855,5.0
5350269.02,2.0777,0.7351,-0.0289,0.9279,4.8333,1.2553,-0.2268,-0.7454,-1.6471,-0.341,2.0
5350270.01,1.3105,-0.074,-0.3299,0.3022,3.4286,1.2131,0.2692,-0.4897,-0.6656,0.0817,3.4286
5350270.02,1.2089,-0.2288,-0.2241,0.252,3.2857,1.4232,0.0658,-0.4852,-0.4675,0.1341,3.2857
5350271.01,0.8726,0.5239,-0.275,0.3739,4.2,0.7388,0.1807,-0.4739,-0.8757,-0.1075,2.8
5350271.02,1.6344,0.2349,-0.2315,0.546,3.5,1.2628,-0.0373,-0.5291,-0.9976,-0.0753,2.6667
5350272.01,0.6293,-0.9667,-0.0144,-0.1173,2.6667,2.3682,-0.0229,-0.2706,0.6891,0.6909,4.6667
5350272.02,1.2052,0.3917,-0.3912,0.4019,4.25,1.0498,-0.0132,-0.4116,-0.6458,-0.0052,3.25
5350273.01,2.3761,1.1309,0.4529,1.32,4.8333,1.3563,-0.0625,-0.955,-2.2146,-0.469,1.8333
5350273.02,2.3038,0.6373,0.2439,1.0617,5.0,1.7244,-0.0237,-0.8866,-1.6548,-0.2102,2.5
5350274.01,2.2077,0.725,0.3502,1.0943,4.7143,1.4964,-0.0668,-0.8533,-1.8576,-0.3203,2.1429
5350274.02,1.9342,0.5226,0.8068,1.0879,4.6667,1.4565,-0.2779,-1.0106,-1.2747,-0.2767,2.3333
5350275.00,2.2172,0.9293,0.4817,1.2094,4.7778,0.9637,0.1778,-1.2713,-1.7312,-0.4653,2.0
5350276.01,1.9322,0.7256,0.6093,1.089,4.5556,0.9455,0.227,-1.1222,-1.4234,-0.3433,2.3333
5350276.02,2.2178,0.8537,1.0556,1.3757,5.0,0.9219,-0.342,-1.1856,-1.5804,-0.5465,1.6667
5350277.00,2.3627,0.7539,0.8258,1.3141,5.0,1.0477,-0.6437,-0.7608,-1.7312,-0.522,1.875
5350278.00,1.8904,0.1525,0.4554,0.8328,4.3077,1.2537,0.3933,-0.9303,-1.1106,-0.0985,2.8462
5350279.01,0.69,0.0888,-0.2891,0.1633,3.625,1.315,0.4078,-0.06,-0.8141,0.2122,3.75
5350279.02,0.2392,-0.0505,-0.5114,-0.1076,2.8,1.3677,0.6914,0.0125,-0.6645,0.3518,3.9
5350280.00,-0.0395,-0.5501,-0.3384,-0.3093,2.1429,1.9237,0.5949,0.1894,-0.0151,0.6732,4.5714
5350281.01,-0.3826,-0.0722,0.3771,-0.0259,3.0,1.5615,0.326,0.5491,-0.874,0.3906,3.875
5350281.02,-0.208,-0.5902,-0.0476,-0.2819,2.3333,2.1067,0.2404,0.563,0.004,0.7285,4.3333
5350282.00,-0.0106,0.3908,-0.0544,0.1086,3.2857,0.625,0.2176,0.2069,-1.0429,0.0016,3.1429
5350283.01,0.1422,-0.7185,-0.1428,-0.2397,2.2,1.9114,0.6089,0.2911,-0.2282,0.6458,4.4
5350283.02,-0.0607,0.0263,-1.0711,-0.3685,2.1667,1.2403,1.5739,0.4303,-1.157,0.5219,3.8333
5350284.00,0.2514,-0.0545,-0.1194,0.0258,3.1111,1.4138,0.3371,-0.0259,-0.4944,0.3076,3.8889
5350285.00,0.3266,0.0692,-0.3498,0.0153,3.0,0.9731,0.3476,0.0058,-1.0806,0.0615,3.5714
5350286.00,0.567,-0.5467,0.2447,0.0883,3.3333,1.4053,0.0114,0.3121,-0.6272,0.2754,3.6667
5350287.02,0.8932,-0.4325,0.0023,0.1543,3.4444,1.6696,0.1113,-0.4433,-0.0026,0.3338,4.1111
5350287.03,0.1547,-1.9418,-0.4571,-0.7481,2.0,2.2965,0.8782,1.2495,-0.1092,1.0787,4.75
5350287.04,1.8028,0.2671,0.1155,0.7285,4.4,1.2702,0.5827,-1.0167,-0.762,0.0186,3.2
5350288.00,1.3424,-0.0035,0.4892,0.6094,4.3571,1.2771,-0.3357,-0.7194,-0.5389,-0.0792,3.1429
5350289.00,0.3542,-0.1853,0.0244,0.0644,3.1429,1.1739,-0.032,0.0338,-0.6114,0.1411,3.8571
5350290.01,-0.0863,-0.8116,-0.0133,-0.3037,1.8,2.2168,0.0954,0.3579,-0.2784,0.5979,4.8
5350290.02,0.3972,-0.5825,1.204,0.3396,4.0,1.8498,-0.2655,-0.5391,0.3252,0.3426,4.0
5350291.02,-0.0767,-0.3225,-0.4526,-0.284,2.25,1.4465,0.6982,0.1697,-0.5215,0.4482,4.125
5350291.03,0.5593,-0.5273,-0.3721,-0.1134,2.5,1.9686,0.2566,-0.1734,0.0513,0.5258,4.5
5350291.04,0.035,-0.4559,-0.2003,-0.207,2.3333,2.096,0.2822,0.0071,-0.045,0.5851,5.0
5350292.00,-0.3565,-0.5189,0.141,-0.2448,2.25,1.7947,-0.0913,0.4681,-0.4205,0.4377,4.125
5350293.00,0.1051,0.3921,-0.1255,0.1239,3.375,0.985,0.1381,-0.0422,-0.7229,0.0895,3.625
5350294.01,0.2101,0.086,-0.4776,-0.0605,2.8333,1.3051,0.6427,-0.058,-0.7323,0.2894,3.3333
5350294.02,-0.1684,0.344,-0.3456,-0.0567,2.75,1.5579,0.4856,0.5969,-1.3024,0.3345,4.125
5350295.00,0.082,-0.4302,-0.0161,-0.1214,2.5556,1.6287,0.0816,0.3857,-0.5943,0.3754,4.4444
5350296.00,0.9853,-1.4821,2.5189,0.674,5.0,1.7744,-1.6806,-0.6071,0.5059,-0.0019,3.0
5350297.01,1.1555,-0.1229,0.1956,0.4094,4.0,1.5875,0.2013,-0.8172,-0.0099,0.2404,3.7143
5350297.02,1.5077,0.2132,0.5694,0.7635,4.3636,1.4107,-0.0787,-0.8163,-0.7143,-0.0496,3.0
5350298.00,2.2483,0.8711,0.4151,1.1782,4.8571,1.0204,-0.5998,-0.9768,-1.338,-0.4736,2.1429
5350299.01,2.1963,0.5789,0.9193,1.2315,4.8462,1.3199,-0.6003,-0.9009,-1.7778,-0.4898,1.8462
5350299.02,1.5566,-0.763,0.8569,0.5502,4.5,2.6089,0.2735,-1.624,1.3474,0.6514,4.75
5350300.01,1.5284,-1.5795,1.7567,0.5685,5.0,3.2007,-0.659,-1.2837,1.6352,0.7233,5.0
5350300.02,1.4021,-0.994,1.7708,0.7263,5.0,2.6459,-0.8913,-1.4535,1.5302,0.4578,4.6667
5350300.03,1.7803,0.3578,0.314,0.8174,5.0,1.3683,0.0128,-1.0359,-0.9901,-0.1612,2.5
5350301.01,2.2615,0.5896,-0.1496,0.9005,4.75,1.7177,-0.089,-0.8663,-1.5294,-0.1917,2.25
5350301.03,1.1924,-1.6979,1.4072,0.3006,3.75,3.4945,-0.7139,-0.9892,1.7785,0.8925,5.0
5350301.04,1.2445,-1.3268,1.0328,0.3168,4.0,3.064,-0.7023,-0.9622,1.5428,0.7356,5.0
5350302.01,1.1794,0.4265,-0.6111,0.3316,3.9091,1.2372,0.4922,-0.4658,-0.8747,0.0972,3.4545
5350302.02,1.0667,-0.0105,-0.505,0.1837,3.6667,2.0837,0.4227,-0.4543,-0.6402,0.353,4.2222
5350302.03,1.0086,-0.0587,-0.1829,0.2557,4.0,1.9198,0.0075,-0.1986,-0.972,0.1892,4.0
5350303.00,0.9829,-0.9452,0.2811,0.1062,3.2,2.6144,-0.3802,-0.3138,0.4319,0.5881,4.4
5350304.01,0.8452,-1.2815,0.1289,-0.1025,2.6667,2.8673,-0.097,-0.0704,0.7692,0.8673,5.0
5350304.02,1.8746,0.7093,-0.1284,0.8185,5.0,1.1439,-0.224,-0.8538,-0.9174,-0.2128,2.3333
5350304.03,1.6346,0.3392,-0.2646,0.5698,4.4,1.4709,-0.1404,-0.5497,-1.0596,-0.0697,3.0
5350304.04,1.0651,-1.3814,0.27,-0.0155,3.25,2.7831,-0.2966,-0.5949,1.3017,0.7983,5.0
5350304.05,1.2042,0.2042,-1.0253,0.1277,3.25,2.0217,1.0541,-0.5175,-0.8702,0.422,4.25
5350304.06,1.4143,0.2252,-0.1793,0.4867,4.4444,1.91,0.0741,-0.4262,-0.7922,0.1914,3.6667
5350305.01,2.3681,0.8391,-0.3061,0.967,5.0,1.7571,0.268,-0.7515,-2.0694,-0.1989,2.6667
5350305.03,1.9317,-0.52,0.2631,0.5583,4.4,2.2441,-0.0427,-0.99,-0.1046,0.2767,4.0
5350305.05,1.3805,-0.8435,1.1064,0.5478,4.4286,2.5276,-0.2499,-1.298,1.0983,0.5195,4.4286
5350305.06,1.34,-1.9017,1.886,0.4414,4.0,3.1725,-0.9762,-1.2378,2.0471,0.7514,5.0
5350306.01,1.8485,0.0075,0.4021,0.7527,4.5556,2.5297,0.344,-0.2003,-1.7965,0.2192,3.6667
5350306.02,1.8558,0.4216,0.8244,1.0339,5.0,2.4283,0.1151,-0.6686,-1.7794,0.0238,3.4286
5350307.03,1.3584,-0.9336,1.0506,0.4918,4.4,3.1409,0.4945,-1.347,0.9132,0.8004,5.0
5350307.04,1.5827,-0.7677,0.6977,0.5042,4.6,3.0029,0.2253,-1.308,1.0662,0.7466,5.0
5350307.05,1.2801,-1.2341,1.3644,0.4702,4.0,3.3296,-0.2524,-1.3264,1.4196,0.7926,5.0
5350307.06,1.4321,-0.8729,1.0986,0.5526,4.3333,2.9674,0.1027,-1.1184,0.9417,0.7234,5.0
